QuestionID	JaccardSimilarity	IsEmptySet	BinaryEqual
0	0.42857142857142855	0	0
1	0.5	0	1
2	0.2	0	0
3	0.41935483870967744	0	0
4	0.5	0	0
5	0.5	0	1
6	1.0	0	1
7	0.6666666666666666	0	1
8	1.0	0	1
9	0.3333333333333333	0	0
10	0.09523809523809523	0	0
11	1.0	0	1
12	1.0	0	1
13	0.5	0	1
14	0.6363636363636364	0	1
15	0.6666666666666666	0	1
16	0.2	0	0
17	0.6666666666666666	0	1
18	0.2222222222222222	0	1
19	1.0	0	1
20	0.3333333333333333	0	1
21	1.0	0	1
22	0.26666666666666666	0	0
23	0.5	0	0
24	0.6153846153846154	0	1
25	0.45454545454545453	0	1
26	0.6666666666666666	0	0
27	0.08333333333333333	0	0
28	0.6818181818181818	0	1
29	0.7692307692307693	0	1
30	0.6428571428571429	0	0
31	0.18181818181818182	0	0
32	0.1	0	0
33	0.7068965517241379	0	1
34	1.0	0	1
35	1.0	0	1
36	1.0	0	1
37	0.8	0	1
38	0.8	0	1
39	0.8	0	1
40	0.45454545454545453	0	1
41	0.3333333333333333	0	0
42	0.5714285714285714	0	0
43	0.6	0	0
44	0.7417218543046358	0	0
45	0.5625	0	0
46	0.8	0	0
47	0.8	0	1
48	0.6666666666666666	0	1
49	0.10869565217391304	0	0
50	0.0	0	0
51	0.6470588235294118	0	1
52	0.625	0	1
53	0.5	0	0
54	1.0	0	1
55	1.0	0	1
56	0.5	0	1
57	0.3	0	0
58	0.7142857142857143	0	0
59	0.7142857142857143	0	0
60	1.0	0	1
61	1.0	0	1
62	0.75	0	0
63	0.6666666666666666	0	0
64	0.8333333333333334	0	1
65	0.3888888888888889	0	0
66	0.75	0	1
67	0.35714285714285715	0	0
68	0.75	0	1
69	0.16666666666666666	0	0
70	1.0	0	1
71	0.36363636363636365	0	1
72	0.5555555555555556	0	0
73	1.0	0	1
74	0.3157894736842105	0	1
75	1.0	0	1
76	0.6666666666666666	0	0
77	1.0	0	1
78	1.0	0	1
79	1.0	0	1
80	1.0	0	1
81	0.3333333333333333	0	1
82	0.9259259259259259	0	1
83	0.0	0	0
84	0.5	0	1
85	0.25925925925925924	0	0
86	0.0	0	0
87	1.0	0	1
88	0.5	0	1
89	0.4	0	0
90	0.5	0	0
91	1.0	0	1
92	0.4	0	1
93	0.25925925925925924	0	0
94	0.0	0	0
95	0.2	0	0
96	1.0	0	1
97	0.02262443438914027	0	0
98	0.625	0	1
99	0.8333333333333334	0	0
100	0.0	0	0
101	0.0	0	0
102	0.35714285714285715	0	0
103	0.0	0	0
104	0.23809523809523808	0	1
105	0.7619047619047619	0	1
106	0.5714285714285714	0	1
107	0.14285714285714285	0	1
108	0.5238095238095238	0	0
109	0.8333333333333334	0	1
110	0.75	0	0
111	0.6666666666666666	0	0
112	0.06666666666666667	0	0
113	0.8571428571428571	0	1
114	0.0	0	0
115	0.7142857142857143	0	0
116	0.7894736842105263	0	0
117	1.0	0	1
118	0.8275862068965517	0	0
119	0.8	0	1
120	0.3	0	0
121	0.8888888888888888	0	1
122	0.375	0	0
123	0.4117647058823529	0	0
124	0.16666666666666666	0	1
125	0.0	0	0
126	0.5	0	0
127	0.0	0	0
128	0.6666666666666666	0	0
129	0.2	0	0
130	0.11267605633802817	0	0
131	1.0	0	1
132	0.6666666666666666	0	0
133	0.25	0	1
134	1.0	0	1
135	0.3333333333333333	0	1
136	1.0	0	1
137	0.375	0	0
138	0.16666666666666666	0	0
139	1.0	0	1
140	0.0	0	1
141	0.46153846153846156	0	0
142	0.3333333333333333	0	0
143	0.16666666666666666	0	1
144	0.43478260869565216	0	0
145	0.2222222222222222	0	0
146	0.4375	0	0
147	0.8	0	1
148	0.25	0	0
149	0.5	0	0
